MINAS GERAIS;SANTOS DUMONT;Restrição Beneficiário Tributário;26
MINAS GERAIS;ITUIUTABA;Restrição Beneficiário Tributário;67
MARANHAO;SAO PEDRO DOS CRENTES;Alienação Fiduciária;175
PARAIBA;SERRARIA;Reserva de Domínio;3
MINAS GERAIS;SAO TOMAS DE AQUINO;Restrição Beneficiário Tributário;5
MINAS GERAIS;CONCEICAO DO MATO DENTRO;Restrição Beneficiário Tributário;21
SERGIPE;SAO CRISTOVAO;Restrição Beneficiário Tributário;33
MARANHAO;AXIXA;Restrição Judical;3
MINAS GERAIS;MARMELOPOLIS;Reserva de Domínio;8
RIO GRANDE DO SUL;NOVA BRESCIA;Penhor ;1
MINAS GERAIS;TARUMIRIM;Penhor ;9
ESPIRITO SANTO;VILA PAVAO;Restrição Beneficiário Tributário;27
MINAS GERAIS;NOVO CRUZEIRO;Penhor ;11
MATO GROSSO DO SUL;BRASILANDIA;Penhor ;1
MINAS GERAIS;SANTANA DO DESERTO;Restrição Beneficiário Tributário;3
RIO GRANDE DO SUL;NOVA ROMA DO SUL;Penhor ;1
ESPIRITO SANTO;PIUMA;Penhor ;1
SAO PAULO;CUNHA;Restrição Beneficiário Tributário;32
SANTA CATARINA;NOVA TRENTO;Restrição Beneficiário Tributário;61
BAHIA;COARACI;Restrição Beneficiário Tributário;20
MINAS GERAIS;MOEMA;Restrição Beneficiário Tributário;16
MINAS GERAIS;FRONTEIRA;Penhor ;2
PERNAMBUCO;CUMARU;Restrição Beneficiário Tributário;4
MINAS GERAIS;BRASILIA DE MINAS;Restrição Beneficiário Tributário;5
SAO PAULO;ITAPOLIS;Restrição Beneficiário Tributário;364
SANTA CATARINA;BALNEARIO ARROIO DO SILVA;Penhor ;1
SANTA CATARINA;IMBITUBA;Penhor ;1
MINAS GERAIS;PIMENTA;Restrição Beneficiário Tributário;11
RIO GRANDE DO NORTE;BOM JESUS;Reserva de Domínio;1
RIO GRANDE DO SUL;FREDERICO WESTPHALEN;Penhor ;3
MINAS GERAIS;ANTONIO PRADO DE MINAS;Restrição Beneficiário Tributário;2
SAO PAULO;LORENA;Penhor ;1
MINAS GERAIS;TAPIRAI;Restrição Beneficiário Tributário;2
MARANHAO;BELAGUA;Restrição Administrativa;1
MATO GROSSO;BARRA DO BUGRES;Restrição Beneficiário Tributário;47
SAO PAULO;ITUVERAVA;Restrição Beneficiário Tributário;125
SANTA CATARINA;SAO JOAO DO ITAPERIU;Restrição Beneficiário Tributário;11
RIO GRANDE DO SUL;VITORIA DAS MISSOES;Penhor ;1
RIO GRANDE DO SUL;CANGUCU;Restrição Beneficiário Tributário;73
RIO GRANDE DO SUL;SALVADOR DO SUL;Restrição Beneficiário Tributário;13
RIO GRANDE DO SUL;SAO LOURENCO DO SUL;Restrição Beneficiário Tributário;44
SAO PAULO;PARAPUA;Restrição Beneficiário Tributário;83
RIO GRANDE DO SUL;INDEPENDENCIA;Restrição Beneficiário Tributário;7
SAO PAULO;MIRANDOPOLIS;Restrição Beneficiário Tributário;182
RIO GRANDE DO SUL;NOVA BASSANO;Restrição Beneficiário Tributário;78
RIO GRANDE DO SUL;MINAS DO LEAO;Restrição Beneficiário Tributário;4
SAO PAULO;PONTALINDA;Restrição Beneficiário Tributário;8
RIO GRANDE DO SUL;ILOPOLIS;Restrição Beneficiário Tributário;6
SAO PAULO;INUBIA PAULISTA;Penhor ;1
SANTA CATARINA;ABDON BATISTA;Restrição Beneficiário Tributário;7
MATO GROSSO;NOVA BANDEIRANTES;Restrição Beneficiário Tributário;1
SANTA CATARINA;SAO BERNARDINO;Restrição Beneficiário Tributário;1
RIO GRANDE DO SUL;UBIRETAMA;Restrição Beneficiário Tributário;1
RIO GRANDE DO SUL;VILA LANGARO;Restrição Beneficiário Tributário;2
PIAUI;BAIXA GRANDE DO RIBEIRO;Restrição Judical;5
MARANHAO;NOVA COLINAS;Restrição Beneficiário Tributário;5
MATO GROSSO;PLANALTO DA SERRA;Penhor ;1
ALAGOAS;SAO MIGUEL DOS CAMPOS;Restrição Beneficiário Tributário;13
MINAS GERAIS;UBERLANDIA;Sem Restrição;501763
SANTA CATARINA;CRICIUMA;Arrendamento;1198
RIO GRANDE DO SUL;PORTO ALEGRE;Sem Restrição;897484
PARANA;CAPITAO LEONIDAS MARQUES;Sem Restrição;12597
RIO GRANDE DO SUL;CANOAS;Alienação Fiduciária;75111
SAO PAULO;DOIS CORREGOS;Sem Restrição;18997
GOIAS;IPORA;Restrição Administrativa;3278
PARANA;ASTORGA;Sem Restrição;19835
PARANA;LONDRINA;Restrição Judical;11088
SAO PAULO;MOGI DAS CRUZES;Restrição Judical;2897
PARANA;ARAUCARIA;Sem Restrição;98431
ESPIRITO SANTO;SAO MATEUS;Sem Restrição;60824
RIO GRANDE DO SUL;SAO JOSE DO OURO;Sem Restrição;6514
PARANA;CORBELIA;Sem Restrição;14202
PARANA;IVATE;Sem Restrição;5115
GOIAS;PALESTINA DE GOIAS;Sem Restrição;1440
MINAS GERAIS;CARMO DE MINAS;Sem Restrição;5214
SAO PAULO;LORENA;Restrição Administrativa;4476
SAO PAULO;SAO MIGUEL ARCANJO;Sem Restrição;19507
ALAGOAS;CAPELA;Sem Restrição;2379
RIO GRANDE DO SUL;ESTRELA VELHA;Sem Restrição;2527
SAO PAULO;SANDOVALINA;Sem Restrição;2264
RIO GRANDE DO SUL;ENTRE RIOS DO SUL;Sem Restrição;1685
SAO PAULO;PONTAL;Restrição Judical;429
SANTA CATARINA;TIMBE DO SUL;Sem Restrição;4425
BAHIA;BARRA DO ROCHA;Sem Restrição;838
PARANA;PRESIDENTE CASTELO BRANCO;Sem Restrição;3448
BAHIA;RAFAEL JAMBEIRO;Sem Restrição;3797
SAO PAULO;JALES;Restrição Administrativa;3832
SAO PAULO;MARIAPOLIS;Restrição Administrativa;97
BAHIA;BIRITINGA;Sem Restrição;2837
PARANA;RONCADOR;Sem Restrição;7520
PARANA;SANTO ANTONIO DA PLATINA;Restrição Administrativa;372
SANTA CATARINA;ANTONIO CARLOS;Sem Restrição;9013
SAO PAULO;SILVEIRAS;Sem Restrição;3455
SAO PAULO;BOM SUCESSO DE ITARARE;Restrição Administrativa;114
PARANA;MANDAGUACU;Restrição Administrativa;211
RIO GRANDE DO SUL;DERRUBADAS;Sem Restrição;1927
PIAUI;ELESBAO VELOSO;Sem Restrição;4817
PARANA;ARAPONGAS;Restrição Administrativa;1226
PERNAMBUCO;ITAIBA;Sem Restrição;6809
PARAIBA;SOLANEA;Restrição Administrativa;207
SAO PAULO;ONDA VERDE;Sem Restrição;2502
SAO PAULO;AMPARO;Restrição Judical;269
SAO PAULO;ITOBI;Sem Restrição;5031
RIO GRANDE DO SUL;BARAO;Reserva de Domínio;175
PARANA;QUATIGUA;Alienação Fiduciária;1552
PARANA;WENCESLAU BRAZ;Alienação Fiduciária;3568
SAO PAULO;MAGDA;Restrição Administrativa;213
SANTA CATARINA;SAO JOSE;Arrendamento;3813
PIAUI;CAMPO MAIOR;Restrição Administrativa;236
ALAGOAS;MACEIO;Reserva de Domínio;594
SANTA CATARINA;SAO CRISTOVAO DO SUL;Restrição Judical;14
SAO PAULO;APARECIDA;Restrição Judical;291
PARANA;QUARTO CENTENARIO;Restrição Judical;48
MINAS GERAIS;SANTO ANTONIO DO AVENTUREIRO;Sem Restrição;1947
PARANA;JANDAIA DO SUL;Restrição Administrativa;234
PARANA;PONTA GROSSA;Arrendamento;1585
SAO PAULO;REGISTRO;Restrição Judical;253
MINAS GERAIS;ITAPECERICA;Alienação Fiduciária;1307
MINAS GERAIS;SAO GOTARDO;Reserva de Domínio;59
MARANHAO;ITINGA DO MARANHAO;Sem Restrição;9568
ESPIRITO SANTO;LINHARES;Reserva de Domínio;1148
SANTA CATARINA;MORRO DA FUMACA;Reserva de Domínio;1064
PARANA;PONTAL DO PARANA;Alienação Fiduciária;4643
RIO GRANDE DO SUL;CANDELARIA;Alienação Fiduciária;5170
SANTA CATARINA;IPIRA;Alienação Fiduciária;988
SAO PAULO;SAO ROQUE;Reserva de Domínio;145
SANTA CATARINA;SIDEROPOLIS;Restrição Administrativa;113
RIO GRANDE DO NORTE;CRUZETA;Sem Restrição;2882
PARANA;ALTO PIQUIRI;Restrição Judical;66
SAO PAULO;MINEIROS DO TIETE;Reserva de Domínio;50
MARANHAO;SANTA INES;Reserva de Domínio;1372
CEARA;MOMBACA;Restrição Administrativa;101
RIO GRANDE DO SUL;IBIRUBA;Restrição Administrativa;132
RIO GRANDE DO SUL;PEDRAS ALTAS;Alienação Fiduciária;309
PARANA;PRANCHITA;Restrição Judical;68
TOCANTINS;ITACAJA;Sem Restrição;2562
TOCANTINS;MATEIROS;Sem Restrição;496
MATO GROSSO DO SUL;RIO NEGRO;Restrição Administrativa;58
GOIAS;SANTA FE DE GOIAS;Restrição Administrativa;205
PIAUI;ISAIAS COELHO;Sem Restrição;1173
PARA;SAO FELIX DO XINGU;Alienação Fiduciária;8170
MINAS GERAIS;CRISTAIS;Restrição Administrativa;21
RIO GRANDE DO SUL;CONDOR;Reserva de Domínio;30
RONDONIA;CASTANHEIRAS;Alienação Fiduciária;427
AMAZONAS;GUAJARA;Sem Restrição;495
PERNAMBUCO;ESCADA;Alienação Fiduciária;6540
RIO GRANDE DO SUL;TRES ARROIOS;Reserva de Domínio;21
MATO GROSSO DO SUL;CORGUINHO;Alienação Fiduciária;558
BAHIA;AMARGOSA;Restrição Administrativa;50
RIO DE JANEIRO;IGUABA GRANDE;Restrição Administrativa;72
BAHIA;PARATINGA;Restrição Administrativa;6
GOIAS;MINACU;Arrendamento;86
PIAUI;GEMINIANO;Reserva de Domínio;154
MINAS GERAIS;BALDIM;Reserva de Domínio;9
RIO GRANDE DO NORTE;TENENTE LAURENTINO CRUZ;Restrição Administrativa;31
MARANHAO;CAXIAS;Restrição Administrativa;480
SANTA CATARINA;TIMBO GRANDE;Restrição Administrativa;35
PARA;SANTA ISABEL DO PARA;Restrição Judical;69
RONDONIA;SAO FELIPE D'OESTE;Alienação Fiduciária;925
BAHIA;TANQUE NOVO;Alienação Fiduciária;618
SANTA CATARINA;PAULO LOPES;Restrição Administrativa;45
ALAGOAS;PILAR;Alienação Fiduciária;1983
MATO GROSSO DO SUL;NOVA ALVORADA DO SUL;Restrição Judical;32
PARANA;ITAIPULANDIA;Restrição Administrativa;79
PARANA;JAGUAPITA;Restrição Judical;115
BAHIA;MUTUIPE;Restrição Administrativa;36
BAHIA;MADRE DE DEUS;Alienação Fiduciária;1342
RIO GRANDE DO SUL;CRISTAL;Restrição Administrativa;72
RIO GRANDE DO SUL;MULITERNO;Restrição Administrativa;13
PARANA;BARRACAO;Arrendamento;29
PARANA;ARAPONGAS;Restrição Beneficiário Tributário;910
SANTA CATARINA;RIO DO CAMPO;Reserva de Domínio;138
BAHIA;IPECAETA;Restrição Administrativa;13
PARAIBA;BAYEUX;Restrição Judical;232
Sem Informação;Sem Informação;Restrição Administrativa;836
MINAS GERAIS;SANTA MARIA DO SALTO;Restrição Administrativa;3
SAO PAULO;BOCAINA;Reserva de Domínio;30
MINAS GERAIS;SAO JOAO DO MANHUACU;Alienação Fiduciária;725
SAO PAULO;SAO JOAQUIM DA BARRA;Reserva de Domínio;140
MINAS GERAIS;OURO FINO;Reserva de Domínio;183
MINAS GERAIS;PEQUI;Restrição Administrativa;16
RIO GRANDE DO SUL;SANTO ANTONIO DO PALMA;Restrição Judical;21
BAHIA;NAZARE;Reserva de Domínio;54
RIO GRANDE DO NORTE;TOUROS;Restrição Judical;24
RONDONIA;GUAJARA-MIRIM;Reserva de Domínio;380
PARAIBA;ARACAGI;Alienação Fiduciária;1637
PARANA;INACIO MARTINS;Restrição Judical;67
RIO GRANDE DO NORTE;GROSSOS;Alienação Fiduciária;1370
BAHIA;SANTA MARIA DA VITORIA;Arrendamento;58
PIAUI;BREJO DO PIAUI;Alienação Fiduciária;219
RIO GRANDE DO SUL;MATO QUEIMADO;Restrição Administrativa;9
PARA;PARAUAPEBAS;Restrição Judical;137
MINAS GERAIS;CAMPINA VERDE;Arrendamento;24
SAO PAULO;REDENCAO DA SERRA;Restrição Judical;6
BAHIA;MUNIZ FERREIRA;Restrição Administrativa;23
PARAIBA;JUAREZ TAVORA;Alienação Fiduciária;743
MINAS GERAIS;BONITO DE MINAS;Reserva de Domínio;4
MINAS GERAIS;CARNEIRINHO;Reserva de Domínio;28
GOIAS;DOVERLANDIA;Arrendamento;22
MINAS GERAIS;SILVEIRANIA;Restrição Administrativa;2
RIO GRANDE DO SUL;PAVERAMA;Penhor ;6
MINAS GERAIS;ACAIACA;Restrição Administrativa;8
SANTA CATARINA;TREZE DE MAIO;Restrição Judical;25
RIO DE JANEIRO;ITABORAI;Restrição por Roubo e Furto;3
PARAIBA;POCINHOS;Restrição Judical;6
MINAS GERAIS;MARMELOPOLIS;Restrição Administrativa;4
MINAS GERAIS;CAPUTIRA;Reserva de Domínio;5
TOCANTINS;GURUPI;Arrendamento;283
SANTA CATARINA;PIRATUBA;Restrição Administrativa;23
PIAUI;BARRO DURO;Alienação Fiduciária;946
MINAS GERAIS;LAGOA DA PRATA;Arrendamento;29
GOIAS;PROFESSOR JAMIL;Arrendamento;5
PARAIBA;BANANEIRAS;Arrendamento;10
GOIAS;PALMINOPOLIS;Penhor ;19
MINAS GERAIS;CORREGO DANTA;Reserva de Domínio;7
SAO PAULO;MURUTINGA DO SUL;Arrendamento;3
MATO GROSSO DO SUL;JARAGUARI;Restrição Judical;4
BAHIA;SANTO ESTEVAO;Restrição por Roubo e Furto;1
GOIAS;CAMPOS BELOS;Arrendamento;74
BAHIA;ITARANTIM;Restrição Judical;5
MINAS GERAIS;VEREDINHA;Alienação Fiduciária;96
PARAIBA;SAO SEBASTIAO DO UMBUZEIRO;Restrição Judical;2
SAO PAULO;SOROCABA;Restrição Beneficiário Tributário;7051
PERNAMBUCO;CHA DE ALEGRIA;Arrendamento;13
RIO GRANDE DO SUL;SETE DE SETEMBRO;Restrição Administrativa;9
MINAS GERAIS;SAO JOAO DO MANTENINHA;Alienação Fiduciária;492
SANTA CATARINA;PRESIDENTE CASTELO BRANCO;Restrição Beneficiário Tributário;9
BAHIA;NOVA IBIA;Arrendamento;5
RIO GRANDE DO SUL;BARRA DO GUARITA;Restrição Administrativa;8
MINAS GERAIS;RESENDE COSTA;Reserva de Domínio;18
SANTA CATARINA;BALNEARIO BARRA DO SUL;Restrição Judical;11
RIO GRANDE DO SUL;NOVA BOA VISTA;Penhor ;8
PARAIBA;CRUZ DO ESPIRITO SANTO;Arrendamento;56
CEARA;CRUZ;Restrição Judical;3
MINAS GERAIS;CAMANDUCAIA;Reserva de Domínio;42
BAHIA;CARAIBAS;Alienação Fiduciária;157
AMAZONAS;NOVO ARIPUANA;Restrição Beneficiário Tributário;951
SAO PAULO;CUBATAO;Restrição Beneficiário Tributário;420
PERNAMBUCO;IPUBI;Arrendamento;10
PARAIBA;IMACULADA;Arrendamento;5
RIO GRANDE DO NORTE;RIACHO DE SANTANA;Restrição Judical;1
PIAUI;CARAUBAS DO PIAUI;Restrição Administrativa;2
PERNAMBUCO;PANELAS;Reserva de Domínio;18
PARAIBA;CABACEIRAS;Restrição Judical;5
MARANHAO;ALTO ALEGRE DO PINDARE;Alienação Fiduciária;602
PARANA;JAPURA;Arrendamento;9
SANTA CATARINA;RANCHO QUEIMADO;Reserva de Domínio;20
PARAIBA;SAO JOSE DOS RAMOS;Reserva de Domínio;1
ACRE;SENADOR GUIOMARD;Restrição Beneficiário Tributário;3161
PIAUI;SAO GONCALO DO PIAUI;Restrição Judical;5
ESPIRITO SANTO;DORES DO RIO PRETO;Reserva de Domínio;9
PARAIBA;ITATUBA;Restrição Judical;5
PARANA;SENGES;Restrição Beneficiário Tributário;36
MARANHAO;BURITICUPU;Arrendamento;30
RIO GRANDE DO SUL;SAO JOSE DO HERVAL;Arrendamento;3
MATO GROSSO;NOVO SAO JOAQUIM;Arrendamento;8
TOCANTINS;ALVORADA;Arrendamento;17
BAHIA;ARACATU;Restrição Administrativa;5
GOIAS;INACIOLANDIA;Arrendamento;25
RIO GRANDE DO NORTE;CARAUBAS;Reserva de Domínio;36
MARANHAO;BREJO DE AREIA;Alienação Fiduciária;77
BAHIA;QUIXABEIRA;Restrição Administrativa;2
MARANHAO;MARAJA DO SENA;Reserva de Domínio;27
RIO GRANDE DO NORTE;SAO RAFAEL;Arrendamento;7
AMAPA;FERREIRA GOMES;Arrendamento;16
PIAUI;MURICI DOS PORTELAS;Reserva de Domínio;7
PARANA;FRANCISCO ALVES;Penhor ;32
BAHIA;PIRITIBA;Reserva de Domínio;7
BAHIA;TEODORO SAMPAIO;Arrendamento;2
MINAS GERAIS;SAO JOSE DA LAPA;Penhor ;5
SAO PAULO;RINOPOLIS;Penhor ;5
TOCANTINS;MARIANOPOLIS DO TOCANTINS;Arrendamento;2
BAHIA;CHORROCHO;Restrição Judical;3
CEARA;CARNAUBAL;Arrendamento;9
TOCANTINS;MONTE SANTO DO TOCANTINS;Arrendamento;1
MATO GROSSO;BOM JESUS DO ARAGUAIA;Reserva de Domínio;5
RIO GRANDE DO SUL;BENTO GONCALVES;Penhor ;4
MARANHAO;SAO LUIS GONZAGA DO MARANHAO;Restrição Judical;2
AMAZONAS;JAPURA;Alienação Fiduciária;378
MINAS GERAIS;MARILAC;Restrição Administrativa;2
SAO PAULO;MOMBUCA;Penhor ;1
PIAUI;COLONIA DO PIAUI;Restrição Judical;1
MINAS GERAIS;LUISLANDIA;Reserva de Domínio;6
MATO GROSSO;SANTA RITA DO TRIVELATO;Arrendamento;3
SAO PAULO;PRESIDENTE VENCESLAU;Penhor ;1
MARANHAO;FORMOSA DA SERRA NEGRA;Restrição Judical;3
MINAS GERAIS;SANTO ANTONIO DO ITAMBE;Restrição Judical;1
PIAUI;FRANCISCO AYRES;Reserva de Domínio;9
MINAS GERAIS;PARACATU;Penhor ;21
SAO PAULO;SALTO GRANDE;Penhor ;3
RIO GRANDE DO NORTE;PARAU;Arrendamento;1
SAO PAULO;ITAPIRAPUA PAULISTA;Arrendamento;1
MINAS GERAIS;BOM REPOUSO;Reserva de Domínio;21
BAHIA;SAPEACU;Restrição Beneficiário Tributário;5
PIAUI;JATOBA DO PIAUI;Restrição Beneficiário Tributário;3
MATO GROSSO DO SUL;PARANAIBA;Restrição Beneficiário Tributário;27
PERNAMBUCO;GAMELEIRA;Penhor ;1
MINAS GERAIS;CLAUDIO;Penhor ;15
PARANA;JAPIRA;Restrição Beneficiário Tributário;4
AMAPA;TARTARUGALZINHO;Reserva de Domínio;4
RIO GRANDE DO NORTE;SAO JOSE DE MIPIBU;Penhor ;2
MINAS GERAIS;ANTONIO DIAS;Restrição Beneficiário Tributário;1
PERNAMBUCO;RIO FORMOSO;Restrição Beneficiário Tributário;4
GOIAS;PILAR DE GOIAS;Restrição Beneficiário Tributário;23
SANTA CATARINA;GOVERNADOR CELSO RAMOS;Penhor ;2
PARANA;GRANDES RIOS;Restrição Beneficiário Tributário;48
SAO PAULO;ANDRADINA;Restrição Beneficiário Tributário;331
SAO PAULO;PERUIBE;Penhor ;1
PARANA;MARQUINHO;Penhor ;4
TOCANTINS;SILVANOPOLIS;Restrição Judical;1
MINAS GERAIS;BIAS FORTES;Restrição Administrativa;1
SANTA CATARINA;IMBUIA;Restrição Beneficiário Tributário;37
MATO GROSSO DO SUL;AMAMBAI;Penhor ;34
RONDONIA;OURO PRETO DO OESTE;Penhor ;3
SAO PAULO;SEBASTIANOPOLIS DO SUL;Restrição Beneficiário Tributário;21
MINAS GERAIS;ARANTINA;Restrição Beneficiário Tributário;1
SAO PAULO;ILHA SOLTEIRA;Penhor ;1
MINAS GERAIS;TAPIRA;Restrição Beneficiário Tributário;5
GOIAS;AGUA FRIA DE GOIAS;Penhor ;3
GOIAS;TURVANIA;Penhor ;2
PERNAMBUCO;MARAIAL;Restrição Beneficiário Tributário;3
SAO PAULO;GUARA;Restrição Beneficiário Tributário;54
RIO GRANDE DO SUL;JULIO DE CASTILHOS;Restrição Beneficiário Tributário;25
PARA;SALINOPOLIS;Restrição Beneficiário Tributário;6
RIO GRANDE DO SUL;TRAMANDAI;Restrição Beneficiário Tributário;57
SAO PAULO;BOFETE;Restrição Beneficiário Tributário;18
SAO PAULO;MURUTINGA DO SUL;Restrição Beneficiário Tributário;28
SANTA CATARINA;VARGEAO;Restrição Beneficiário Tributário;4
SANTA CATARINA;PINHEIRO PRETO;Restrição Beneficiário Tributário;12
SANTA CATARINA;BOCAINA DO SUL;Restrição Beneficiário Tributário;9
TOCANTINS;PEIXE;Restrição Administrativa;1
RIO GRANDE DO SUL;MARCELINO RAMOS;Penhor ;1
PARA;BREVES;Restrição Beneficiário Tributário;3
RIO GRANDE DO SUL;VILA NOVA DO SUL;Sem Restrição;2946
ALAGOAS;DELMIRO GOUVEIA;Sem Restrição;24389
ESPIRITO SANTO;SERRA;Sem Restrição;237057
RIO GRANDE DO SUL;BENTO GONCALVES;Sem Restrição;92736
PARANA;CASCAVEL;Restrição Judical;7583
RIO GRANDE DO SUL;ANTONIO PRADO;Sem Restrição;11623
SAO PAULO;CACAPAVA;Sem Restrição;62154
SAO PAULO;COTIA;Restrição Administrativa;13110
SANTA CATARINA;JOSE BOITEUX;Sem Restrição;3834
MINAS GERAIS;SAO JOSE DA BARRA;Sem Restrição;3872
PARANA;PALMAS;Sem Restrição;28022
SANTA CATARINA;LUIZ ALVES;Alienação Fiduciária;4720
RONDONIA;VILHENA;Restrição Beneficiário Tributário;27430
PARANA;MEDIANEIRA;Sem Restrição;41807
MINAS GERAIS;NEPOMUCENO;Sem Restrição;16126
ESPIRITO SANTO;ITARANA;Sem Restrição;8390
PERNAMBUCO;EXU;Sem Restrição;9529
SAO PAULO;IBIUNA;Restrição Administrativa;3835
SAO PAULO;ANHEMBI;Sem Restrição;2746
MINAS GERAIS;SERRA DO SALITRE;Sem Restrição;6854
MINAS GERAIS;JABOTICATUBAS;Sem Restrição;9102
ESPIRITO SANTO;LARANJA DA TERRA;Sem Restrição;8665
MINAS GERAIS;PATIS;Sem Restrição;1411
SAO PAULO;MARACAI;Sem Restrição;9540
GOIAS;LUZIANIA;Alienação Fiduciária;23461
SANTA CATARINA;ERMO;Restrição Judical;16
SANTA CATARINA;JOACABA;Restrição Administrativa;308
SAO PAULO;INUBIA PAULISTA;Sem Restrição;2340
SERGIPE;LAGARTO;Sem Restrição;54112
SAO PAULO;UNIAO PAULISTA;Sem Restrição;1198
MINAS GERAIS;ROCHEDO DE MINAS;Sem Restrição;1032
PARANA;BRASILANDIA DO SUL;Alienação Fiduciária;472
BAHIA;TANHACU;Sem Restrição;6821
MINAS GERAIS;VIRGINIA;Sem Restrição;4876
SAO PAULO;MONTE ALEGRE DO SUL;Sem Restrição;6752
ALAGOAS;JAPARATINGA;Sem Restrição;1759
PARANA;TEIXEIRA SOARES;Restrição Administrativa;96
SAO PAULO;JARDINOPOLIS;Alienação Fiduciária;5118
SANTA CATARINA;BELA VISTA DO TOLDO;Alienação Fiduciária;1529
MINAS GERAIS;AUGUSTO DE LIMA;Sem Restrição;1509
ESPIRITO SANTO;MUCURICI;Sem Restrição;2240
PARAIBA;CAPIM;Sem Restrição;1442
PARANA;ARIRANHA DO IVAI;Sem Restrição;1535
MATO GROSSO;NOVA BRASILANDIA;Sem Restrição;2398
RIO GRANDE DO SUL;CASEIROS;Alienação Fiduciária;414
SAO PAULO;SAO JOSE DOS CAMPOS;Arrendamento;4516
SAO PAULO;TAPIRATIBA;Restrição Administrativa;464
RIO GRANDE DO SUL;ARAMBARE;Alienação Fiduciária;508
SAO PAULO;SANTA ALBERTINA;Restrição Administrativa;247
MINAS GERAIS;JOAO MONLEVADE;Reserva de Domínio;1149
TOCANTINS;PARAISO DO TOCANTINS;Alienação Fiduciária;8555
MINAS GERAIS;SANTA RITA DE MINAS;Sem Restrição;2991
PARANA;BORRAZOPOLIS;Alienação Fiduciária;790
GOIAS;FIRMINOPOLIS;Alienação Fiduciária;1355
RIO GRANDE DO SUL;TOROPI;Sem Restrição;2186
PARANA;CAMPO MAGRO;Restrição Judical;175
PARANA;ANTONINA;Alienação Fiduciária;2253
SANTA CATARINA;SALTO VELOSO;Alienação Fiduciária;1082
SANTA CATARINA;SANGAO;Alienação Fiduciária;3901
BAHIA;CHORROCHO;Sem Restrição;1426
CEARA;BREJO SANTO;Restrição Administrativa;213
AMAPA;SANTANA;Restrição Judical;282
SAO PAULO;MORUNGABA;Reserva de Domínio;19
MINAS GERAIS;ALTO JEQUITIBA;Alienação Fiduciária;530
MATO GROSSO;JUSCIMEIRA;Restrição Judical;11
ALAGOAS;MARAVILHA;Sem Restrição;2513
MINAS GERAIS;CARMO DO PARANAIBA;Reserva de Domínio;26
PERNAMBUCO;RECIFE;Restrição por Roubo e Furto;105
PARANA;MOREIRA SALES;Restrição Administrativa;58
RIO GRANDE DO SUL;MUITOS CAPOES;Alienação Fiduciária;343
PARANA;SANTA HELENA;Restrição Judical;240
PARANA;VERA CRUZ DO OESTE;Restrição Judical;69
RIO GRANDE DO SUL;TRIUNFO;Restrição Administrativa;185
GOIAS;BOM JESUS;Restrição Judical;160
RONDONIA;NOVO HORIZONTE DO OESTE;Sem Restrição;5246
PERNAMBUCO;SAIRE;Sem Restrição;2804
SAO PAULO;CAPIVARI;Restrição Judical;439
RIO GRANDE DO SUL;LIBERATO SALZANO;Alienação Fiduciária;373
RIO GRANDE DO SUL;PINHEIRO MACHADO;Restrição Judical;28
SANTA CATARINA;BRACO DO NORTE;Restrição Administrativa;292
GOIAS;DAMIANOPOLIS;Restrição Administrativa;53
PARANA;RAMILANDIA;Reserva de Domínio;39
RIO GRANDE DO NORTE;RUY BARBOSA;Sem Restrição;743
SERGIPE;CARMOPOLIS;Restrição Administrativa;52
PIAUI;BATALHA;Restrição Administrativa;24
ESPIRITO SANTO;IBITIRAMA;Alienação Fiduciária;554
MINAS GERAIS;JUIZ DE FORA;Arrendamento;1063
PARANA;IVAI;Restrição Administrativa;90
GOIAS;CATALAO;Reserva de Domínio;523
MINAS GERAIS;SACRAMENTO;Restrição Administrativa;80
MINAS GERAIS;NOVA RESENDE;Restrição Judical;17
RIO GRANDE DO SUL;ITAARA;Restrição Administrativa;34
ESPIRITO SANTO;GUARAPARI;Arrendamento;782
CEARA;BOA VIAGEM;Restrição Judical;9
GOIAS;CRISTIANOPOLIS;Alienação Fiduciária;393
PERNAMBUCO;ARARIPINA;Restrição Administrativa;179
CEARA;PACOTI;Alienação Fiduciária;784
RIO GRANDE DO SUL;HUMAITA;Restrição Administrativa;16
SAO PAULO;PEDREIRA;Reserva de Domínio;64
GOIAS;NOVA CRIXAS;Alienação Fiduciária;1446
PARAIBA;MONTEIRO;Restrição Judical;20
BAHIA;SAO FELIX DO CORIBE;Restrição Judical;24
PERNAMBUCO;ITAIBA;Alienação Fiduciária;1318
RIO GRANDE DO SUL;TUCUNDUVA;Reserva de Domínio;52
MINAS GERAIS;CARMOPOLIS DE MINAS;Arrendamento;8
BAHIA;SAPEACU;Alienação Fiduciária;1986
PERNAMBUCO;BREJAO;Restrição Administrativa;8
SANTA CATARINA;RIO DOS CEDROS;Restrição Judical;54
PIAUI;RIO GRANDE DO PIAUI;Restrição Judical;2
PARANA;VERE;Restrição Judical;51
PARANA;MARECHAL CANDIDO RONDON;Penhor ;110
MINAS GERAIS;SANTA ROSA DA SERRA;Alienação Fiduciária;285
GOIAS;SANTA RITA DO NOVO DESTINO;Restrição Administrativa;95
PARAIBA;BARRA DE SANTANA;Restrição Administrativa;54
PARANA;JAGUAPITA;Arrendamento;42
RIO GRANDE DO SUL;FAGUNDES VARELA;Penhor ;9
